snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-09-07,GD25D10CKIGR,GigaDevice,Memory,digikey,8,Active,0,,exact,GD25D10CKIGR,1970-1086-2-ND,1,1,2026-09-07T12:14:45+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,,GD25D10,IC FLASH 1MBIT SPI/DUAL 8USON,0,0,0,0,1,1,,,0,8,,3000,Tape & Reel (TR),1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.32.0071,8-XFDFN Exposed Pad,Surface Mount,14
2026-09-07,GD25WQ64ENIGR,GigaDevice,Flash,digikey,14,Active,0,1.463,exact,GD25WQ64ENIGR,1970-GD25WQ64ENIGRTR-ND,1,1,2026-09-07T12:14:46+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,GD25WQ,GD25WQ64,IC FLASH 64MBIT SPI/QUAD 8USON,0,0,0,0,0,1,,,0,14,3000,3000,Tape & Reel (TR),1,0,0,0,999999999,0.0,1.463,1,3000,1.463,3000,1.463,Unknown,REACH Unknown,,,,8-UDFN Exposed Pad,Surface Mount,14
2026-09-07,GD25Q16ETIGR,GigaDevice,Flash,digikey,14,Active,9000,0.79476,exact,GD25Q16ETIGR,1970-GD25Q16ETIGRCT-ND,1,1,2026-09-07T12:14:47+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,,GD25Q16,IC FLASH 16MBIT SPI/QUAD 8SOP,0,1,0,0,0,1,,9000,0,14,1,1,Cut Tape (CT),3,1,0,9000,3000,0.0,1.02,8,1,1.02,1000,0.82672,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.32.0071,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
2026-09-07,GD25Q32CNIGR,GigaDevice,Flash,digikey,16,Discontinued at DigiKey,0,,exact,GD25Q32CNIGR,1970-1033-2-ND,1,1,2026-09-07T12:14:49+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,,GD25Q32,IC FLASH 32MBIT SPI/QUAD 8USON,2,0,0,0,0,1,,,0,16,,3000,Tape & Reel (TR),3,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991B1A,8542.32.0071,8-UDFN Exposed Pad,Surface Mount,14
2026-09-07,GD25B64EWIGR,GigaDevice,Memory,digikey,14,Active,2297,1.61634,exact,GD25B64EWIGR,1970-GD25B64EWIGRCT-ND,1,1,2026-09-07T12:14:50+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,,GD25B64,IC FLASH 64MBIT SPI/QUAD 8WSON,0,1,0,0,0,1,,2297,0,14,1,1,Cut Tape (CT),3,1,0,2297,3000,0.0,2.1,8,1,2.23,1000,1.78342,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991B1A,8542.32.0071,8-WDFN Exposed Pad,Surface Mount,14
2026-09-07,GD25Q20ESIGR,GigaDevice,Flash,digikey,8,Active,1326,0.38561,exact,GD25Q20ESIGR,1970-GD25Q20ESIGRCT-ND,1,1,2026-09-07T12:14:51+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,,GD25Q20,IC FLASH 2MBIT SPI/QUAD 8SOP,0,1,0,0,0,1,,1326,0,8,1,1,Cut Tape (CT),3,1,0,1326,999999999,0.0,0.49,8,1,0.49,1000,0.39505,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.32.0071,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,14
2026-09-07,GD25Q128EFIRR,GigaDevice,Memory,digikey,52,Active,2734,2.55542,exact,GD25Q128EFIRR,1970-GD25Q128EFIRRCT-ND,1,1,2026-09-07T12:14:53+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,GD25Q,GD25Q128,IC FLASH 128MBIT SPI/QUAD 16SOP,0,1,0,0,0,1,,2734,0,52,1,1,Cut Tape (CT),3,1,0,2734,999999999,0.0,3.2,7,1,3.2,500,2.62042,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991B1A,8542.32.0071,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,14
2026-09-07,GD25WQ64EQIGR,GigaDevice,Memory,digikey,14,Active,5825,1.88473,exact,GD25WQ64EQIGR,1970-GD25WQ64EQIGRCT-ND,1,1,2026-09-07T12:14:54+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,GD25WQ,GD25WQ64,IC FLASH 64MBIT SPI/QUAD 8USON,0,1,0,0,0,1,,5825,0,14,1,1,Cut Tape (CT),3,1,0,5825,999999999,0.0,2.31,8,1,2.31,1000,1.85093,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.32.0071,8-XDFN Exposed Pad,Surface Mount,14
2026-09-07,GD25LQ80ETIGR,GigaDevice,Memory,digikey,14,Active,8982,0.6829,exact,GD25LQ80ETIGR,1970-GD25LQ80ETIGRCT-ND,1,1,2026-09-07T12:14:55+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,GD25LQ,GD25LQ80,IC FLASH 8MBIT SPI/QUAD 8SOP,0,1,0,0,0,1,,8982,0,14,1,1,Cut Tape (CT),3,1,0,8982,999999999,0.0,0.88,8,1,0.88,1000,0.71024,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),EAR99,8542.32.0071,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,14
2026-09-07,GD25F128FS2GR,GigaDevice,Memory,digikey,52,Active,810,3.48822,exact,GD25F128FS2GR,1970-GD25F128FS2GRCT-ND,1,1,2026-09-07T12:14:56+00:00,Gigadevice Electronics Singapore PTE.LTD.,1970,Integrated Circuits (ICs),Memory,32,GD25F,GD25F128,IC FLASH 128MBIT SPI/QUAD 8SOP,0,1,0,0,0,1,,810,0,52,1,1,Cut Tape (CT),3,1,0,810,999999999,0.0,4.5,8,1,4.5,1000,3.57854,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991B1A,8542.32.0071,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,13
2026-09-07,RF430FRL152HEVM,Texas Instruments,NFC / RFID Components,digikey,12,Active,0,136.12,exact,RF430FRL152HEVM,296-38597-ND,1,1,2026-09-07T12:14:57+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,RF430,EVAL BOARD FOR RF430FRL152,0,1,0,0,0,0,,,0,12,1,1,Box,1,0,0,0,10,0.0,136.12,1,1,136.12,1,136.12,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8517.62.0090,,,5
2026-09-07,INA223EVM,Texas Instruments,Linear ICs,digikey,12,Active,1,82.5,exact,INA223EVM,296-49186-ND,1,1,2026-09-07T12:15:00+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,INA223,EVAL BOARD FOR INA223,0,1,0,0,0,0,,1,0,12,1,1,Box,1,0,0,1,10,0.0,82.5,1,1,82.5,1,82.5,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,7
2026-09-07,DRV8860EVM,Texas Instruments,Motor Drivers,digikey,12,Active,4,148.4,exact,DRV8860EVM,296-42988-ND,1,1,2026-09-07T12:15:01+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV8860,EVAL BOARD FOR DRV8860,0,1,0,0,0,0,,4,0,12,1,1,Box,1,0,0,4,10,0.0,148.4,3,1,148.4,25,147.9232,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8537.10.9170,,,7
2026-09-07,UCD3138064EVM-166,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,2,148.4,exact,UCD3138064EVM-166,296-38412-ND,1,1,2026-09-07T12:15:02+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,UCD3138064,EVAL BOARD FOR UCD3138064,0,1,0,0,0,0,,2,0,12,1,1,Box,1,0,0,2,10,0.0,148.4,3,1,148.4,25,147.9232,Not Applicable,REACH Unaffected,1  (Unlimited),3A991A2,8473.30.1180,,,7
2026-09-07,TPS386000EVM-736,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,3,31.28,exact,TPS386000EVM-736,296-45918-ND,1,1,2026-09-07T12:15:04+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TPS386000,EVAL BOARD FOR TPS386000,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,31.28,5,1,31.28,250,31.11064,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,7
2026-09-07,TMP107EVM,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,0,117.48,exact,TMP107EVM,296-43192-ND,1,1,2026-09-07T12:15:06+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TMP107,EVALUATION MODULE TMP107,0,1,0,0,0,0,,,0,12,1,1,Box,1,0,0,0,10,0.0,117.48,1,1,117.48,1,117.48,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,8
2026-09-07,INA230EVM,Texas Instruments,Linear ICs,digikey,12,Active,2,70.6,exact,INA230EVM,296-30376-ND,1,1,2026-09-07T12:15:07+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,INA230,EVAL BOARD FOR INA230,0,1,0,0,0,0,,2,0,12,1,1,Box,1,0,0,2,10,0.0,70.6,4,1,70.6,100,70.2775,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,7
2026-09-07,TMP112EVM,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,9,187.74,exact,TMP112EVM,296-43472-ND,1,1,2026-09-07T12:15:08+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TMP112,EVAL BOARD FOR TMP112,0,1,0,0,0,0,,9,0,12,1,1,Box,1,0,0,9,999999999,0.0,187.74,1,1,187.74,1,187.74,Not Applicable,REACH Unaffected,Not Applicable,EAR99,8473.30.1180,,,8
2026-09-07,TPS54240EVM-605,Texas Instruments,Voltage Regulators - Switching,digikey,12,Active,3,67.38,exact,TPS54240EVM-605,296-31185-ND,1,1,2026-09-07T12:15:10+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,SWIFT™,TPS54240,EVAL BOARD FOR TPS54240,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,67.38,1,1,67.38,1,67.38,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8504.40.9580,,,10
2026-09-07,DRV10963AEVM,Texas Instruments,Motor Drivers,digikey,12,Active,3,113.26,exact,DRV10963AEVM,296-42624-ND,1,1,2026-09-07T12:15:11+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV10963,EVAL BOARD FOR DRV10963,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,113.26,3,1,113.26,25,112.894,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8537.10.9170,,,7
2026-09-07,DRV8303EVM,Texas Instruments,Motor Drivers,digikey,12,Active,2,140.0,exact,DRV8303EVM,296-37110-ND,1,1,2026-09-07T12:15:12+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,"C2000™, Piccolo™",DRV8303,EVAL BD FOR DRV8303 TMS320F28035,0,1,0,0,0,0,,2,0,12,1,1,Tray,1,0,0,2,10,0.0,140.0,3,1,140.0,25,139.5508,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,7
2026-09-07,LMR14030SEVM,Texas Instruments,Voltage Regulators - Switching,digikey,12,Active,1,67.38,exact,LMR14030SEVM,296-45790-ND,1,1,2026-09-07T12:15:13+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,SIMPLE SWITCHER®,LMR14030,EVAL BOARD FOR LMR14030S,0,1,0,0,0,0,,1,0,12,1,1,Box,1,0,0,1,10,0.0,67.38,1,1,67.38,1,67.38,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8543.70.9860,,,10
2026-09-07,SN74LS393N,Texas Instruments,Counters,digikey,9,Active,2977,1.5,exact,SN74LS393N,296-1665-5-ND,6,1,2026-09-07T12:15:15+00:00,Texas Instruments,296,Integrated Circuits (ICs),Logic,32,74LS,74LS393,IC BINARY COUNTER DL 4BIT 14DIP,0,1,0,0,0,0,,2977,0,9,1,25,Tube,2,0,0,883,999999999,0.0,1.94,9,1,1.94,5000,0.96177,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.39.0070,"14-DIP (0.300"", 7.62mm)",Through Hole,13
2026-09-07,CC2500EMK,Texas Instruments,NFC / RFID Components,digikey,12,Obsolete,0,,exact,CC2500EMK,296-22903-ND,1,1,2026-09-07T12:15:16+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,SmartRF®,CC2500,KIT EVAL MODULE FOR CC2500,1,0,0,0,0,1,,,0,12,,1,Box,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A991G,8517.62.0090,,,5
2026-09-07,DRV8885EVM,Texas Instruments,Motor Drivers,digikey,12,Active,2,74.84,exact,DRV8885EVM,296-44434-ND,1,1,2026-09-07T12:15:17+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV8885,EVAL BOARD FOR DRV8885,0,1,0,0,0,0,,2,0,12,1,1,Bulk,1,0,0,2,10,0.0,74.84,4,1,74.84,100,74.4941,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8537.10.9170,,,7
2026-09-07,DRV8412DDWEVM,Texas Instruments,Motor Drivers,digikey,12,Active,1,199.2,exact,DRV8412DDWEVM,296-30926-ND,1,1,2026-09-07T12:15:19+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV8412,EVAL BOARD FOR DRV8412,0,1,0,0,0,0,,1,0,12,1,1,Box,1,0,0,1,10,0.0,199.2,3,1,199.2,25,198.5616,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8537.10.9170,,,7
2026-09-07,CD74HCT4511E,Texas Instruments,Display Drivers,digikey,9,Active,280,1.34,exact,CD74HCT4511E,296-9282-5-ND,3,2,2026-09-07T12:15:21+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,74HCT,74HCT4511,IC DRVR 7 SEGMENT 1 DIGIT 16DIP,0,1,0,0,0,0,,280,0,9,1,25,Tube,1,1,0,280,999999999,0.0,1.34,9,1,1.34,5000,0.63854,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.39.0090,"16-DIP (0.300"", 7.62mm)",Through Hole,10
2026-09-07,CC1190RGVT,Texas Instruments,NFC / RFID Components,digikey,16,Active,2355,3.09148,exact,CC1190RGVT,296-25826-1-ND,1,1,2026-09-07T12:15:22+00:00,Texas Instruments,296,RF and Wireless,RF Front End (LNA + PA),37,,CC1190,IC RF FRONT-END 16VQFN,0,1,0,0,0,0,,2355,0,16,1,1,Cut Tape (CT),3,0,0,2355,999999999,0.0,4.33,4,1,4.33,100,3.2597,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),5A991G,8542.39.0090,16-VQFN Exposed Pad,,5
2026-09-07,TPS61032EVM-208,Texas Instruments,Embedded Processors and Controllers,digikey,12,Active,1,67.38,exact,TPS61032EVM-208,296-20608-ND,1,1,2026-09-07T12:15:23+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TPS61032,EVAL BOARD FOR TPS61032,0,1,0,0,0,0,,1,0,12,1,1,Bulk,1,0,0,1,10,0.0,67.38,1,1,67.38,1,67.38,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,10
2026-09-07,BT-MSPAUDSOURCE,Texas Instruments,NFC / RFID Components,digikey,99,Obsolete,0,,exact,BT-MSPAUDSOURCE,296-45657-ND,1,1,2026-09-07T12:15:25+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,BT-MSPAUDSOUR,REF BOARD BT/MSP430 AUDIO SOURCE,1,0,0,0,0,0,,,0,99,,1,Box,1,1,0,0,999999999,0.0,0.0,0,,,,,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),5A992C,8473.30.1180,,,5
2026-09-07,CC2530EMK,Texas Instruments,NFC / RFID Components,digikey,12,Active,1,195.56,exact,CC2530EMK,296-24578-ND,1,1,2026-09-07T12:15:26+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,CC2530,EVAL MODULE FOR CC2530,0,1,0,0,0,0,,1,0,12,1,1,Box,1,0,0,1,999999999,0.0,195.56,1,1,195.56,1,195.56,ROHS3 Compliant,REACH Unaffected,Not Applicable,5A992C,8517.62.0090,,,5
2026-09-07,TSC2046EIPW,Texas Instruments,Touch Screen Controllers,digikey,9,Last Time Buy,0,1.35519,exact,TSC2046EIPW,296-21997-5-ND,4,1,2026-09-07T12:15:28+00:00,Texas Instruments,296,Integrated Circuits (ICs),Data Acquisition,32,,TSC2046,IC TSC 4 WIRE RES 16-TSSOP,4,0,0,1,0,0,2027-02-10T06:00:00+00:00,,0,9,720,90,Tube,1,0,0,0,999999999,0.0,1.35519,1,720,1.35519,720,1.35519,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0070,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,10
2026-09-07,DRV8841EVM,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,3,199.2,exact,DRV8841EVM,296-49173-ND,1,1,2026-09-07T12:15:29+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV8841,EVAL BOARD FOR DRV8841,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,199.2,3,1,199.2,25,198.5616,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,7
2026-09-07,DRV8842EVM,Texas Instruments,Integrated Circuits (ICs),digikey,12,Active,4,199.2,exact,DRV8842EVM,296-38643-ND,1,1,2026-09-07T12:15:31+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,DRV8842,EVAL BOARD FOR DRV8842,0,1,0,0,0,0,,4,0,12,1,1,Box,1,0,0,4,10,0.0,199.2,3,1,199.2,25,198.5616,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8537.10.9170,,,7
2026-09-07,LM317DCY,Texas Instruments,LDO Voltage Regulators,digikey,9,Active,3372,1.31,exact,LM317DCY,296-23224-5-ND,4,1,2026-09-07T12:15:32+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,LM317,IC REG LIN POS ADJ 1.5A SOT223-4,0,1,0,0,0,0,,3372,0,9,1,80,Tube,1,1,0,3372,999999999,0.0,1.31,9,1,1.31,5040,0.62457,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0070,"TO-261-4, TO-261AA",Surface Mount,16
2026-09-07,CD74HC237E,Texas Instruments,Decoders and Multiplexers,digikey,9,Active,1370,1.43,exact,CD74HC237E,CD74HC237E-ND,4,2,2026-09-07T12:15:33+00:00,Texas Instruments,296,Integrated Circuits (ICs),Logic,32,74HC,74HC237,IC DECODER/DEMUX 1 X 3:8 16-PDIP,0,1,0,0,0,0,,1370,0,9,1,25,Tube,1,0,0,1370,999999999,0.0,1.43,9,1,1.43,5000,0.68961,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.39.0070,"16-DIP (0.300"", 7.62mm)",Through Hole,10
2026-09-07,TPS767D325PWP,Texas Instruments,LDO Voltage Regulators,digikey,26,Active,4003,5.73,exact,TPS767D325PWP,296-2742-5-ND,4,1,2026-09-07T12:15:35+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,TPS767D325,IC REG LIN 2.5/3.3V 1A 28-HTSSOP,0,1,0,0,0,0,,4003,0,26,1,50,Tube,2,1,0,122,999999999,0.0,8.31,7,1,8.31,1000,4.93726,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0090,"28-PowerTSSOP (0.173"", 4.40mm Width)",Surface Mount,16
2026-09-07,UCC28950PW,Texas Instruments,DC-DC Switching Controllers,digikey,16,Active,92,8.37,exact,UCC28950PW,296-34760-5-ND,2,1,2026-09-07T12:15:38+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,UCC28950,IC REG CTRLR FULL-BRIDGE 24TSSOP,0,1,0,0,0,0,,92,0,16,1,60,Tube,1,0,0,92,999999999,0.0,8.37,7,1,8.37,1020,4.97431,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0070,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,17
2026-09-07,TPS55340EVM-147,Texas Instruments,Voltage Regulators - Switching,digikey,12,Active,3,67.38,exact,TPS55340EVM-147,296-37520-ND,1,1,2026-09-07T12:15:39+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TPS55340,EVAL BOARD FOR TPS55340,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,67.38,1,1,67.38,1,67.38,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,10
2026-09-07,INA2128UA,Texas Instruments,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,9,Active,490,18.54,exact,INA2128UA,INA2128UA-ND,3,1,2026-09-07T12:15:40+00:00,Texas Instruments,296,Integrated Circuits (ICs),Linear,32,,INA2128,IC OP AMP 2CH 16-SOIC,0,1,0,0,0,0,,490,0,9,1,40,Tube,1,1,0,490,999999999,0.0,18.54,6,1,18.54,520,11.94296,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.33.0001,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,16
2026-09-07,CD74HC4040E,Texas Instruments,Counters,digikey,9,Active,24392,0.65,exact,CD74HC4040E,296-25993-5-ND,1,1,2026-09-07T12:15:42+00:00,Texas Instruments,296,Integrated Circuits (ICs),Logic,32,74HC,74HC4040,IC BINARY COUNTER 12-BIT 16DIP,0,1,0,0,0,0,,24392,0,9,1,25,Tube,2,0,0,404,999999999,0.0,1.08,9,1,1.08,5000,0.50441,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.39.0070,"16-DIP (0.300"", 7.62mm)",Through Hole,13
2026-09-07,TAS5760XXEVM,Texas Instruments,Amplifiers - Audio,digikey,12,Active,1,211.31,exact,TAS5760XXEVM,296-TAS5760XXEVM-ND,1,1,2026-09-07T12:15:43+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TAS5760,EVAL BOARD FOR TAS5760,0,1,0,0,0,0,,1,0,12,1,1,Box,1,0,0,1,10,0.0,211.31,1,1,211.31,1,211.31,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8518.40.2000,,,6
2026-09-07,INA2128U,Texas Instruments,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,9,Active,1976,,exact,INA2128U,INA2128U-ND,7,1,2026-09-07T12:15:44+00:00,Texas Instruments,296,Integrated Circuits (ICs),Linear,32,,INA2128,IC OP AMP 2CH 16-SOIC,0,1,0,0,0,0,,1976,0,9,1,40,Tube,2,1,0,1976,999999999,0.0,28.62,6,1,28.62,520,18.91806,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.33.0001,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,16
2026-09-07,TPD2S017DBVR,Texas Instruments,Integrated Circuits (ICs),digikey,16,Active,54348,0.24789,exact,TPD2S017DBVR,296-25216-1-ND,1,1,2026-09-07T12:15:47+00:00,Texas Instruments,296,Circuit Protection,Transient Voltage Suppressors (TVS),9,,TPD2S017,TVS DEVICE MIXED 11V SOT-23-6,0,1,0,0,0,0,,54348,0,16,1,1,Cut Tape (CT),3,1,0,54348,999999999,0.0,1.02,5,1,1.02,500,0.31782,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),EAR99,8542.39.0090,SOT-23-6,Surface Mount,7
2026-09-07,PGA206PA,Texas Instruments,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,26,Last Time Buy,10749,48.98,exact,PGA206PA,296-33537-5-ND,1,1,2026-09-07T12:15:48+00:00,Texas Instruments,296,Integrated Circuits (ICs),Linear,32,,PGA206,IC OP AMP 1CH 16-PDIP,4,1,0,1,0,0,2026-12-18T06:00:00+00:00,10749,0,26,1,25,Tube,2,0,0,11,999999999,0.0,59.26,2,1,59.26,10,48.854,ROHS3 Compliant,REACH Unaffected,Not Applicable,EAR99,8542.33.0001,"16-DIP (0.300"", 7.62mm)",Through Hole,15
2026-09-07,TPS61165DRVR,Texas Instruments,LED Drivers,digikey,9,Active,10777,1.31325,exact,TPS61165DRVR,296-22944-1-ND,2,1,2026-09-07T12:15:50+00:00,Texas Instruments,296,Integrated Circuits (ICs),Power Management (PMIC),32,,TPS61165,IC LED DRVR RGLTR PWM 1.2A 6WSON,0,1,0,0,0,0,,10777,0,9,1,1,Cut Tape (CT),3,1,0,10777,999999999,0.0,2.55,7,1,2.55,1000,1.34028,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.39.0070,6-WDFN Exposed Pad,Surface Mount,16
2026-09-07,TPS23752EVM-145,Texas Instruments,Power Over Ethernet (PoE) Controllers,digikey,12,Active,3,67.38,exact,TPS23752EVM-145,296-37515-ND,1,1,2026-09-07T12:15:51+00:00,Texas Instruments,296,"Development Boards, Kits, Programmers",Evaluation Boards,33,,TPS23752,EVAL BOARD FOR TPS23752,0,1,0,0,0,0,,3,0,12,1,1,Box,1,0,0,3,10,0.0,67.38,1,1,67.38,1,67.38,Not Applicable,REACH Unaffected,1  (Unlimited),EAR99,8473.30.1180,,,10
2026-09-07,OPA861ID,Texas Instruments,"Amplifiers - Op Amps, Buffer, Instrumentation",digikey,9,Active,28867,2.89,exact,OPA861ID,296-18699-5-ND,6,1,2026-09-07T12:15:52+00:00,Texas Instruments,296,Integrated Circuits (ICs),Linear,32,,OPA861,IC OP AMP 1CH 8-SOIC,0,1,0,0,0,0,,28867,0,9,1,75,Tube,2,1,0,383,999999999,0.0,5.3,8,1,5.3,2550,2.94852,ROHS3 Compliant,REACH Unaffected,2  (1 Year),EAR99,8542.33.0001,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,15
